,date,sentiment_score,content,source
26488,2019-03-29,0.963798,【成都：为5G产业搭建要素对接平台】28日，“创业天府菁蓉汇·5G”专场活动在蓉举行。中国移动(成都)产业研究院、华为、中兴、紫光、红杉资本等5G上下游重点企业、创投机构等近400人到场参加活动。当天的活动上，5G产业领域的4个项目还进行了路演。中国移动全球5G精品网络项目、中国电信5G示范区项目、中国联通5G产业创新平台项目、中国铁塔5G通信网络建设项目、北京佰才邦5G行业创新中心等五个项目也正式签约落户成都高新区。(四川日报),eastmoney
51563,2019-03-29,0.984087,【中国联通eSIM用户超20万，正式宣布全国商用】今日上午，中国联通联合京东及产业链厂商在北京召开“中国联通eSIM可穿戴设备独立号码业务全国开通服务试验暨联通京东联合首销启动仪式”。会上，中国联通正式宣布将eSIM可穿戴设备独立号码业务从试点拓展至全国。目前，2018年以来，中国联通已配合10余家企业、20余款消费互联网智能终端，完成eSIM技术对接。其中包括可穿戴、平板、PC以及其他终端如智能音箱、智能后视镜、POS机等多种品类，涵盖运动、家庭、医疗、娱乐、教育等各类应用场景。（腾讯）,wallstreetcn
40583,2019-03-29,0.967692,【成都：为5G产业搭建要素对接平台】28日，“创业天府菁蓉汇·5G”专场活动在蓉举行。中国移动（成都）产业研究院、华为、中兴、紫光、红杉资本等5G上下游重点企业、创投机构等近400人到场参加活动。当天的活动上，5G产业领域的4个项目还进行了路演。中国移动全球5G精品网络项目、中国电信5G示范区项目、中国联通5G产业创新平台项目、中国铁塔5G通信网络建设项目、北京佰才邦5G行业创新中心等五个项目也正式签约落户成都高新区。（四川日报）,sina
40611,2019-03-29,0.991939,【中国联通eSIM用户超20万 正式宣布全国商用】今日上午，中国联通联合京东及产业链厂商在北京召开“中国联通eSIM可穿戴设备独立号码业务全国开通服务试验暨联通京东联合首销启动仪式”。会上，中国联通正式宣布将eSIM可穿戴设备独立号码业务从试点拓展至全国。目前，2018年以来，中国联通已配合10余家企业、20余款消费互联网智能终端，完成eSIM技术对接。其中包括可穿戴、平板、PC以及其他终端如智能音箱、智能后视镜、POS机等多种品类，涵盖运动、家庭、医疗、娱乐、教育等各类应用场景。,sina
26505,2019-03-29,0.984225,【中国联通eSIM用户超20万 正式宣布全国商用】今日上午，中国联通联合京东及产业链厂商在北京召开“中国联通eSIM可穿戴设备独立号码业务全国开通服务试验暨联通京东联合首销启动仪式”。会上，中国联通正式宣布将eSIM可穿戴设备独立号码业务从试点拓展至全国。目前，2018年以来，中国联通已配合10余家企业、20余款消费互联网智能终端，完成eSIM技术对接。其中包括可穿戴、平板、PC以及其他终端如智能音箱、智能后视镜、POS机等多种品类，涵盖运动、家庭、医疗、娱乐、教育等各类应用场景。（一线）,eastmoney
40956,2019-03-31,0.972406,  【联通eSIM可穿戴设备独立号码业务全国开通 需求或迎爆发式增长 】 3月29日，中国联通宣布将eSIM可穿戴设备独立号码业务从试点拓展至全国。eSIM是电子化的SIM卡，在即将到来的物联网时代，eSIM卡的需求或将迎来爆发式增长。据麦肯锡等机构预测，2022年度eSIM市场规模将达54亿美元。公司方面，美格智能有成熟的eSIM卡技术及相关产品。恒宝股份的eSIM产品应用于物联网设备中。天喻信息研发的eSIM连接管理系统已通过GSMA SAS-SM认证。（怀新资讯）,sina
41543,2019-04-01,0.957368,【中国联通下属联通在线与联通导航将进行合并重组】联通集团日前下发通知，为了进一步落实聚焦战略，优化组织体系建设，联通在线与联通导航将进行合并重组。联通导航是中国联通全资子公司，旗下囊括了“116114微生活”和“中国电话号簿”两大强势品牌；联通在线则是中国联通面向消费互联网领域设立的全资平台控股公司。,sina
52766,2019-04-01,0.98476,"【中国联通下属联通在线与联通导航将进行合并重组】联通集团日前下发通知，为了进一步落实聚焦战略，优化组织体系建设，联通在线与联通导航将进行合并重组。联通导航是中国联通全资子公司，旗下囊括了“116114微生活”和“中国电话号簿”两大强势品牌；联通在线则是中国联通面向消费互联网领域设立的全资平台控股公司。
选股宝注：海特高新间接持股的海特凯融航空科技有限公司与联通在线曾合资设立联通航美网络有限公司。",wallstreetcn
22127,2019-04-01,0.985346,"云财经讯，联通集团日前下发通知，为了进一步落实聚焦战略，优化组织体系建设，联通在线与联通导航将进行合并重组。联通导航是中国联通全资子公司，旗下囊括了“116114微生活”和“中国电话号簿”两大强势品牌；联通在线则是中国联通面向消费互联网领域设立的全资平台控股公司。
注：海特高新间接持股的海特凯融航空科技有限公司与联通在线曾合资设立联通航美网络有限公司。",yuncaijing
41336,2019-04-01,0.792377,  中国联通：将于2019年5月10日召开股东周年大会，以宣布派发截至2018年12月31日止年度股息。,sina
27220,2019-04-01,0.957368,【中国联通下属联通在线与联通导航将进行合并重组】联通集团日前下发通知，为了进一步落实聚焦战略，优化组织体系建设，联通在线与联通导航将进行合并重组。联通导航是中国联通全资子公司，旗下囊括了“116114微生活”和“中国电话号簿”两大强势品牌；联通在线则是中国联通面向消费互联网领域设立的全资平台控股公司。,eastmoney
41595,2019-04-01,0.985306,【联通集团下属联通在线与联通导航将进行合并重组】联通集团日前下发通知，为了进一步落实聚焦战略，优化组织体系建设，联通在线与联通导航将进行合并重组。联通导航是中国联通全资子公司，旗下囊括了“116114微生活”和“中国电话号簿”两大强势品牌；联通在线则是中国联通面向消费互联网领域设立的全资平台控股公司。海特高新间接持股的海特凯融航空科技有限公司与联通在线曾合资设立联通航美网络有限公司。,sina
42075,2019-04-02,0.968757,【联通5G终端外场实测：目前最大下载速率可达4G速率6倍多】联通研究院官方信息显示，从今年3月开始，中国联通联合华为、中兴、爱立信、诺基亚几家网络设备厂家以及多家终端厂家在多地开展了5G终端外场测试。从目前测试情况看，在多种网络环境下，5G终端均能表现出良好性能，最大的下载速率能达到750Mbps，不久将至1Gbps，是目前4G速率的6倍多，用户面时延也远低于4G时延，而且目前还在优化当中。（C114）,sina
27529,2019-04-02,0.868029,【联通公布携号转网项目采购结果：华为、中兴中标】中国联通日前发布携号转网项目(短信中心、短信互通网关、短信在信网关)单一来源采购，本次集采涉及54套短信中心、47套短信互通网关和37套短信在信网关，采购供应商为华为和中兴通讯。中国联通要求所有标包均要求2019年4月30日前设备到货，5月31日之前完成设备安装、调测，7月31日之前完成联调。(C114),eastmoney
53007,2019-04-02,0.821522,【中国首个5G智慧法院在广州启动建设】4月2日，广州市中级人民法院与中国联通广州公司联合签署《广州5G智慧法院建设战略合作协议》，并为双方的第一个合作项目“广州5G智慧法院联合实验室”揭牌，标志着全国首个5G智慧法院正式启动建设。（中新社）,wallstreetcn
53216,2019-04-02,0.991921,【中国联通完成面向商用的5G工业无人机飞行试验】从中国联通获悉，联通研究院与上海联通合作，3月31日在上海崇明岛成功完成面向商用的5G工业无人机中低空、超视距、高速飞行试验，重点验证了5G的中低空覆盖、高速移动性、基站切换、边缘计算协同等性能，完成全球范围内首次以正式商用为目标的5G工业无人机应用案例。,wallstreetcn
53327,2019-04-02,0.894004,【联通公布携号转网项目采购结果：华为、中兴中标】中国联通日前发布携号转网项目（短信中心、短信互通网关、短信在信网关）单一来源采购，本次集采涉及54套短信中心、47套短信互通网关和37套短信在信网关，采购供应商为华为和中兴通讯。中国联通要求所有标包均要求2019年4月30日前设备到货，5月31日之前完成设备安装、调测，7月31日之前完成联调。（C114）,wallstreetcn
53377,2019-04-02,0.971745,【中国联通在多地开展5G终端外场测试，最大下载速率是目前4G速率的6倍多】从今年3月开始，中国联通联合华为、中兴、爱立信、诺基亚几家网络设备厂家以及多家终端厂家在多地开展了5G终端外场测试。从目前测试情况看，在多种网络环境下，5G终端均能表现出良好性能，最大的下载速率能达到750Mbps，不久将至1Gbps，是目前4G速率的6倍多，用户面时延也远低于4G时延，而且目前还在优化当中。（联通研究院）,wallstreetcn
53396,2019-04-02,0.852923,"小葱APP讯，日前，据中国联通采购与招标网的公示结果显示，纸贵科技被确认为“数字城市数据资产保护与交易平台项目”中标人，将为客户提供区块链数据资产保护与交易的解决方案。（北国网）
",wallstreetcn
42040,2019-04-02,0.894004,【联通公布携号转网项目采购结果：华为、中兴中标】中国联通日前发布携号转网项目（短信中心、短信互通网关、短信在信网关）单一来源采购，本次集采涉及54套短信中心、47套短信互通网关和37套短信在信网关，采购供应商为华为和中兴通讯。中国联通要求所有标包均要求2019年4月30日前设备到货，5月31日之前完成设备安装、调测，7月31日之前完成联调。（C114）,sina
